dataset,source,source_file,version_year,record_type,name,收稿方向,abbreviation,issn,eissn,issn_eissn,publisher,url,area,area_en,level,sequence,impact_factor,wos_index,top,source_page,notes,cas_review,cas_oa_journal_index,cas_open_access,cas_label,cas_major_area,cas_major_partition,cas_major_rank,cas_subject_1,cas_subject_partition_1,cas_subject_rank_1,cas_subject_2,cas_subject_partition_2,cas_subject_rank_2,cas_subject_3,cas_subject_partition_3,cas_subject_rank_3,cas_subject_4,cas_subject_partition_4,cas_subject_rank_4,cas_subject_5,cas_subject_partition_5,cas_subject_rank_5,cas_subject_6,cas_subject_partition_6,cas_subject_rank_6,jcr_category_1,jcr_quartile_1,jcr_rank_1,jcr_category_2,jcr_quartile_2,jcr_rank_2,jcr_category_3,jcr_quartile_3,jcr_rank_3,jcr_category_4,jcr_quartile_4,jcr_rank_4,jcr_category_5,jcr_quartile_5,jcr_rank_5,jcr_category_6,jcr_quartile_6,jcr_rank_6,收稿方向_官网摘取,收稿方向_来源URL,收稿方向_证据,收稿方向_置信度,收稿方向_状态,收稿方向_更新时间
th_cpl,清华大学计算机学科群推荐学术会议和期刊列表（TH-CPL）,TH-CPL.csv,2019,journal,计算机辅助设计与图形学学报,计算机图形学与多媒体；Computer Graphics and Multimedia,,,,,,,计算机图形学与多媒体,Computer Graphics and Multimedia,B,9,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no_candidate_pages,2026-07-30T12:39:46+00:00
th_cpl,清华大学计算机学科群推荐学术会议和期刊列表（TH-CPL）,TH-CPL.csv,2019,journal,中国图像图形学报,计算机图形学与多媒体；Computer Graphics and Multimedia,,,,,,,计算机图形学与多媒体,Computer Graphics and Multimedia,B,10,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no_candidate_pages,2026-07-30T12:39:49+00:00
th_cpl,清华大学计算机学科群推荐学术会议和期刊列表（TH-CPL）,TH-CPL.csv,2019,journal,图学学报,计算机图形学与多媒体；Computer Graphics and Multimedia,,,,,,,计算机图形学与多媒体,Computer Graphics and Multimedia,B,11,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no_candidate_pages,2026-07-30T12:39:52+00:00
th_cpl,清华大学计算机学科群推荐学术会议和期刊列表（TH-CPL）,TH-CPL.csv,2019,conference,ACM Conference on Computer Supported Cooperative Work and Social Computing,人机交互与普适计算；Human-Computer Interaction and Pervasive Computing,CSCW,,,,,,人机交互与普适计算,Human-Computer Interaction and Pervasive Computing,A,1,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CSCW是计算机支持协同工作与社会计算的顶级会议，涵盖社交计算、众包、远程协作、人机交互、AI与协作、伦理与政策等，强调社会技术系统的设计、使用与评估。；关键词：计算机支持协同工作；社会计算；众包；远程协作；人机交互；AI与协作；伦理与政策,https://cscw.acm.org/2026/papers.html,The ACM Conference on Computer-Supported Cooperative Work and Social Computing (CSCW) is the premier venue for human-cen,high,ok,2026-07-30T12:11:54+00:00
th_cpl,清华大学计算机学科群推荐学术会议和期刊列表（TH-CPL）,TH-CPL.csv,2019,conference,ACM International Conference on Ubiquitous Computing,人机交互与普适计算；Human-Computer Interaction and Pervasive Computing,UbiComp,,,,,,人机交互与普适计算,Human-Computer Interaction and Pervasive Computing,A,2,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no_candidate_pages,2026-07-30T12:39:55+00:00
th_cpl,清华大学计算机学科群推荐学术会议和期刊列表（TH-CPL）,TH-CPL.csv,2019,conference,ACM Symposium on User Interface Software and Technology,人机交互与普适计算；Human-Computer Interaction and Pervasive Computing,UIST,,,,,,人机交互与普适计算,Human-Computer Interaction and Pervasive Computing,A,3,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UIST是ACM主办的顶级人机交互会议，主要接收用户界面软件与技术的原创研究论文，涵盖标准论文（10页）和短论文（5页），主题包括但不限于交互技术、用户界面设计、普适计算等。；关键词：用户界面；人机交互；软件技术；普适计算；交互技术；原创研究,https://uist.acm.org/2026/cfp/,"Papers are the main medium for conveying new research results at UIST and must describe original, unpublished work.",high,ok,2026-07-30T12:11:54+00:00
th_cpl,清华大学计算机学科群推荐学术会议和期刊列表（TH-CPL）,TH-CPL.csv,2019,conference,ACM Conference on Human Factors in Computing Systems,人机交互与普适计算；Human-Computer Interaction and Pervasive Computing,CHI,,,,,,人机交互与普适计算,Human-Computer Interaction and Pervasive Computing,A,4,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no_candidate_pages,2026-07-30T12:40:00+00:00
th_cpl,清华大学计算机学科群推荐学术会议和期刊列表（TH-CPL）,TH-CPL.csv,2019,conference,IEEE International Conference on Pervasive Computing and Communications,人机交互与普适计算；Human-Computer Interaction and Pervasive Computing,PERCOM,,,,,,人机交互与普适计算,Human-Computer Interaction and Pervasive Computing,B,1,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no_candidate_pages,2026-07-30T12:40:03+00:00
th_cpl,清华大学计算机学科群推荐学术会议和期刊列表（TH-CPL）,TH-CPL.csv,2019,conference,ACM International Conference on Intelligent User Interfaces,人机交互与普适计算；Human-Computer Interaction and Pervasive Computing,IUI,,,,,,人机交互与普适计算,Human-Computer Interaction and Pervasive Computing,B,2,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACM IUI是人工智能与人机交互交叉领域的顶级会议，涵盖可解释AI、用户建模、智能界面、多模态系统、大语言模型与智能体、人机协同评估等主题。；关键词：人机交互；人工智能；可解释AI；用户建模；智能界面；多模态系统；大语言模型；智能体；人机协同；推荐系统,https://iui.acm.org/2026/call-for-papers/,The ACM Conference on Intelligent User Interfaces (ACM IUI) is the annual premier venue where researchers and practition,high,ok,2026-07-30T12:11:54+00:00
th_cpl,清华大学计算机学科群推荐学术会议和期刊列表（TH-CPL）,TH-CPL.csv,2019,conference,International Conference on Human Computer Interaction with Mobile Devices and Services,人机交互与普适计算；Human-Computer Interaction and Pervasive Computing,MobileHCI,,,,,,人机交互与普适计算,Human-Computer Interaction and Pervasive Computing,B,3,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no_candidate_pages,2026-07-30T12:40:06+00:00
th_cpl,清华大学计算机学科群推荐学术会议和期刊列表（TH-CPL）,TH-CPL.csv,2019,conference,ACM Conference on Designing Interactive Systems,人机交互与普适计算；Human-Computer Interaction and Pervasive Computing,DIS,,,,,,人机交互与普适计算,Human-Computer Interaction and Pervasive Computing,B,4,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DIS 2026征稿涵盖人机交互与设计交互系统的五个贡献领域，包括论文、图示、工作坊、博士生论坛等，接受匿名投稿，无页数限制，鼓励与贡献成比例的篇幅。；关键词：人机交互；设计交互系统；贡献领域；论文征稿；匿名评审；ACM SIGCHI,https://dis.acm.org/2026/papers/,We are pleased to invite submissions for papers to the 2026 ACM SIGCHI Conference on Designing Interactive Systems (DIS),high,ok,2026-07-30T12:11:54+00:00
th_cpl,清华大学计算机学科群推荐学术会议和期刊列表（TH-CPL）,TH-CPL.csv,2019,conference,ACM International Conference on Multimodal Interaction,人机交互与普适计算；Human-Computer Interaction and Pervasive Computing,ICMI,,,,,,人机交互与普适计算,Human-Computer Interaction and Pervasive Computing,B,5,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ICMI 2026征稿主题涵盖多模态人工智能与社会交互的交叉领域，包括情感计算、上下文感知建模、跨文化设计、人机/人机交互、多模态融合与表示、多模态数据集、虚拟/增强现实交互等，强调科学和技术新颖性。；关键词：多模态交互；情感计算；上下文感知；跨文化设计；人机交互；多模态融合；多模态数据集；虚拟现实,https://icmi.acm.org/2026/call-for-papers/,"Topics of interest include, but are not limited to: Affective computing and interaction...",high,ok,2026-07-30T12:11:54+00:00
th_cpl,清华大学计算机学科群推荐学术会议和期刊列表（TH-CPL）,TH-CPL.csv,2019,journal,International Journal of Human Computer Studies,人机交互与普适计算；Human-Computer Interaction and Pervasive Computing,IJHCS,,,,,,人机交互与普适计算,Human-Computer Interaction and Pervasive Computing,A,1,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no_candidate_pages,2026-07-30T12:40:11+00:00
th_cpl,清华大学计算机学科群推荐学术会议和期刊列表（TH-CPL）,TH-CPL.csv,2019,journal,ACM Transactions on Computer-Human Interaction,人机交互与普适计算；Human-Computer Interaction and Pervasive Computing,TOCHI,,,,,,人机交互与普适计算,Human-Computer Interaction and Pervasive Computing,A,2,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no_candidate_pages,2026-07-30T12:40:14+00:00
th_cpl,清华大学计算机学科群推荐学术会议和期刊列表（TH-CPL）,TH-CPL.csv,2019,journal,User Modeling and User-Adapted Interaction,人机交互与普适计算；Human-Computer Interaction and Pervasive Computing,UMUAI,,,,,,人机交互与普适计算,Human-Computer Interaction and Pervasive Computing,B,1,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no_candidate_pages,2026-07-30T12:40:17+00:00
th_cpl,清华大学计算机学科群推荐学术会议和期刊列表（TH-CPL）,TH-CPL.csv,2019,journal,IEEE Transactions on Human-Machine Systems,人机交互与普适计算；Human-Computer Interaction and Pervasive Computing,,,,,,,人机交互与普适计算,Human-Computer Interaction and Pervasive Computing,B,2,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no_candidate_pages,2026-07-30T12:40:21+00:00
th_cpl,清华大学计算机学科群推荐学术会议和期刊列表（TH-CPL）,TH-CPL.csv,2019,journal,Human Computer Interaction,人机交互与普适计算；Human-Computer Interaction and Pervasive Computing,HCI,,,,,,人机交互与普适计算,Human-Computer Interaction and Pervasive Computing,B,3,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no_candidate_pages,2026-07-30T12:40:24+00:00
th_cpl,清华大学计算机学科群推荐学术会议和期刊列表（TH-CPL）,TH-CPL.csv,2019,journal,Pervasive and Mobile Computing,人机交互与普适计算；Human-Computer Interaction and Pervasive Computing,PMC,,,,,,人机交互与普适计算,Human-Computer Interaction and Pervasive Computing,B,4,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no_candidate_pages,2026-07-30T12:40:29+00:00
th_cpl,清华大学计算机学科群推荐学术会议和期刊列表（TH-CPL）,TH-CPL.csv,2019,journal,International Journal of Human-Computer Interaction,人机交互与普适计算；Human-Computer Interaction and Pervasive Computing,IJHCI,,,,,,人机交互与普适计算,Human-Computer Interaction and Pervasive Computing,B,5,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no_candidate_pages,2026-07-30T12:40:33+00:00
th_cpl,清华大学计算机学科群推荐学术会议和期刊列表（TH-CPL）,TH-CPL.csv,2019,journal,Behaviour & Information Technology,人机交互与普适计算；Human-Computer Interaction and Pervasive Computing,BIT,,,,,,人机交互与普适计算,Human-Computer Interaction and Pervasive Computing,B,6,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no_candidate_pages,2026-07-30T12:40:38+00:00
th_cpl,清华大学计算机学科群推荐学术会议和期刊列表（TH-CPL）,TH-CPL.csv,2019,journal,Computer Supported Cooperative Work,人机交互与普适计算；Human-Computer Interaction and Pervasive Computing,CSCW,,,,,,人机交互与普适计算,Human-Computer Interaction and Pervasive Computing,B,7,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no_candidate_pages,2026-07-30T12:40:42+00:00
th_cpl,清华大学计算机学科群推荐学术会议和期刊列表（TH-CPL）,TH-CPL.csv,2019,journal,Interacting with Computers,人机交互与普适计算；Human-Computer Interaction and Pervasive Computing,IWC,,,,,,人机交互与普适计算,Human-Computer Interaction and Pervasive Computing,B,8,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no_candidate_pages,2026-07-30T12:40:44+00:00
th_cpl,清华大学计算机学科群推荐学术会议和期刊列表（TH-CPL）,TH-CPL.csv,2019,conference,International Conference on Research in Computational Molecular Biology,综合与交叉；Interdisciplinary,RECOMB,,,,,,综合与交叉,Interdisciplinary,A,1,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,涵盖计算分子生物学所有领域，包括算法与理论、序列分析、基因组学、转录组学、单细胞组学、蛋白质结构、群体遗传学、进化比较基因组学、系统生物学、生物医学数据隐私等理论与应用研究。；关键词：计算分子生物学；算法与理论；基因组学；转录组学；单细胞组学；蛋白质结构；群体遗传学；进化基因组学；系统生物学；数据隐私,http://recomb.org/recomb2026/call_for_papers.html,Papers reporting on original research in all areas of computational molecular biology are suitable for submission.,high,ok,2026-07-30T12:11:54+00:00
th_cpl,清华大学计算机学科群推荐学术会议和期刊列表（TH-CPL）,TH-CPL.csv,2019,conference,International conference on Intelligent Systems for Molecular Biology,综合与交叉；Interdisciplinary,ISMB,,,,,,综合与交叉,Interdisciplinary,A,2,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no_candidate_pages,2026-07-30T12:40:47+00:00
th_cpl,清华大学计算机学科群推荐学术会议和期刊列表（TH-CPL）,TH-CPL.csv,2019,conference,International World Wide Web Conferences,综合与交叉；Interdisciplinary,WWW,,,,,,综合与交叉,Interdisciplinary,A,3,,,,16,superseded: The Web Conference 2026 Short Papers，不是主研究轨范围。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The Web Conference（原WWW）是聚焦Web现状与演变的顶级会议，涵盖计算、计算社会科学、经济学和政治科学等多学科视角，接受研究论文、资源论文（数据集、基准、工具）及短论文。；关键词：Web；计算社会科学；经济学；政治科学；数据集；基准；工具；短论文,https://www2026.thewebconf.org/calls/short-papers.html,已废止自动候选：The Web Conference 2026 Short Papers，不是主研究轨范围。 The Web Conference is the premier conference focused on understanding the current state and the evolution of the Web thr,low,superseded,2026-07-30T12:11:54+00:00
th_cpl,清华大学计算机学科群推荐学术会议和期刊列表（TH-CPL）,TH-CPL.csv,2019,conference,ACM Conference on Economics and Computation,综合与交叉；Interdisciplinary,EC,,,,,,综合与交叉,Interdisciplinary,A,4,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no_candidate_pages,2026-07-30T12:40:50+00:00
th_cpl,清华大学计算机学科群推荐学术会议和期刊列表（TH-CPL）,TH-CPL.csv,2019,conference,International Conference on Hybrid Systems: Computation and Control,综合与交叉；Interdisciplinary,HSCC,,,,,,综合与交叉,Interdisciplinary,B,1,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HSCC 2026涵盖混合系统、信息物理系统（CPS）的理论基础、系统与应用、AI自主性三大方向，包括形式化方法、控制理论、安全验证、学习控制、生成式AI等主题。；关键词：混合系统；信息物理系统；形式化方法；控制理论；安全验证；AI自主性；学习控制；生成式AI,https://hscc.acm.org/2026/call-for-papers/,"Topics of Interest: Foundations Track, Systems/Applications Track, AI Enabled Autonomy Track",high,ok,2026-07-30T12:11:54+00:00
th_cpl,清华大学计算机学科群推荐学术会议和期刊列表（TH-CPL）,TH-CPL.csv,2019,conference,International Conference on Medical Image Computing and Computer Assisted Intervention,综合与交叉；Interdisciplinary,MICCAI,,,,,,综合与交叉,Interdisciplinary,B,2,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,涵盖医学图像计算与计算机辅助干预的算法、临床转化、公平性、多模态数据融合、手术数据科学、点-of-care成像、个性化医疗等前沿方向，并特别关注中东及欠发达地区需求。；关键词：医学图像分割；计算机辅助诊断；可信AI；多模态数据融合；手术数据科学；图像引导机器人手术；临床转化；算法公平性,https://conferences.miccai.org/2026/en/CALL-FOR-PAPERS.html,"Topics of interest for MICCAI 2026 include, but are not limited to: Image formation and reconstruction...",high,ok,2026-07-30T12:11:54+00:00
th_cpl,清华大学计算机学科群推荐学术会议和期刊列表（TH-CPL）,TH-CPL.csv,2019,conference,International Conference on Business Process Management,综合与交叉；Interdisciplinary,BPM,,,,,,综合与交叉,Interdisciplinary,B,3,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no_candidate_pages,2026-07-30T12:40:52+00:00
th_cpl,清华大学计算机学科群推荐学术会议和期刊列表（TH-CPL）,TH-CPL.csv,2019,journal,Journal of the ACM,综合与交叉；Interdisciplinary,JACM,,,,,,综合与交叉,Interdisciplinary,A,1,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no_candidate_pages,2026-07-30T12:40:55+00:00
th_cpl,清华大学计算机学科群推荐学术会议和期刊列表（TH-CPL）,TH-CPL.csv,2019,journal,Proceedings of the IEEE,综合与交叉；Interdisciplinary,Proc. IEEE,,,,,,综合与交叉,Interdisciplinary,A,2,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no_candidate_pages,2026-07-30T12:40:58+00:00
th_cpl,清华大学计算机学科群推荐学术会议和期刊列表（TH-CPL）,TH-CPL.csv,2019,journal,Science China,综合与交叉；Interdisciplinary,,,,,,,综合与交叉,Interdisciplinary,A,3,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no_candidate_pages,2026-07-30T12:41:02+00:00
th_cpl,清华大学计算机学科群推荐学术会议和期刊列表（TH-CPL）,TH-CPL.csv,2019,journal,中国科学,综合与交叉；Interdisciplinary,,,,,,,综合与交叉,Interdisciplinary,A,4,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no_candidate_pages,2026-07-30T12:41:08+00:00
th_cpl,清华大学计算机学科群推荐学术会议和期刊列表（TH-CPL）,TH-CPL.csv,2019,journal,IEEE Transactions on Medical Imaging,综合与交叉；Interdisciplinary,TMI,,,,,,综合与交叉,Interdisciplinary,B,1,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no_candidate_pages,2026-07-30T12:41:12+00:00
th_cpl,清华大学计算机学科群推荐学术会议和期刊列表（TH-CPL）,TH-CPL.csv,2019,journal,Briefings in Bioinformatics,综合与交叉；Interdisciplinary,,,,,,,综合与交叉,Interdisciplinary,B,2,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no_candidate_pages,2026-07-30T12:41:16+00:00
th_cpl,清华大学计算机学科群推荐学术会议和期刊列表（TH-CPL）,TH-CPL.csv,2019,journal,IEEE Transactions on Intelligent Transportation Systems,综合与交叉；Interdisciplinary,TITS,,,,,,综合与交叉,Interdisciplinary,B,3,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no_candidate_pages,2026-07-30T12:41:20+00:00
th_cpl,清华大学计算机学科群推荐学术会议和期刊列表（TH-CPL）,TH-CPL.csv,2019,journal,IEEE Transactions on Geoscience and Remote Sensing,综合与交叉；Interdisciplinary,TGARS,,,,,,综合与交叉,Interdisciplinary,B,4,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no_candidate_pages,2026-07-30T12:41:23+00:00
